Block No,Threads,Block Size,Seq. Time,iBTM Time,TPS_Seq,TPS_iBTM,Speedup
21632879,4,137,44.653115,34.881933,3068.0950253974443,3927.534635193526,1.2801215746845223
21634556,4,124,11.671139,5.724028,10624.498602921274,21663.066637689404,2.0389730797962553
21632889,4,230,21.641891,11.56539,10627.537122333719,19886.92123655147,1.871263398813183
21634572,4,286,26.126673,13.332643,10946.667415326858,21451.110631252934,1.9596019333901014
21632907,4,134,14.858349,8.198849,9018.498623231962,16343.757520110446,1.8122481582475787
21634577,4,120,18.026602,10.039598,6656.8286136233555,11952.669818054468,1.7955501803956693
21632935,4,168,27.640944,15.888387,6077.940029834002,10573.760571164335,1.7396947846247703
21634596,4,193,24.832066,11.815278,7772.20872399421,16334.782812558455,2.1016912170835087
21632952,4,129,9.857644,5.772769,13086.291207107904,22346.2951661499,1.7076110268746247
21634625,4,76,8.240951,5.35643,9222.236608372017,14188.55469034413,1.5385155784729758
21632980,4,170,18.299519,9.49454,9289.861662484134,17905.027521080534,1.927372890103154
21634653,4,179,20.935952,11.044304,8549.885861411985,16207.44955951955,1.8956334414554326
21634669,4,222,20.755835,11.395824,10695.787473739312,19480.820342609717,1.8213544716029313
21634706,4,70,4.751518,2.799597,14732.134025378838,25003.598732246104,1.6972149920149222
21632995,4,248,40.112174,23.49332,6182.661652793987,10556.192143128344,1.707386354929827
21633042,4,248,20.44998,11.380136,12127.151224597776,21792.35819325885,1.7969890693749178
21634833,4,221,36.632611,17.257619,6032.876007664319,12805.938061328161,2.1226920700937946
21633064,4,131,12.599285,7.352452,10397.415408890267,17817.185341706412,1.7136167634960418
21634835,4,140,17.65966,9.524763,7927.672446694898,14698.528456823544,1.8540786789130606
21634843,4,97,3.160957,2.303185,30686.909059503185,42115.59210397775,1.372428615156837
21633074,4,188,12.777175,7.362177,14713.737582838146,25535.925039563706,1.7355158671137627
21634858,4,127,12.366523,6.634729,10269.661084202891,19141.701190809752,1.8639077798053245
21633101,4,203,23.523398,12.734078,8629.705623311735,15941.476092733217,1.847279245501716
21634866,4,138,17.497204,8.523177,7886.9743988811015,16191.145625627627,2.0528969420674943
21633103,4,175,17.292366,9.305602,10120.072637833366,18805.87628828312,1.8582748327297902
21634904,4,251,27.04591,14.747064,9280.515981898927,17020.337065059186,1.8339860734312945
21633114,4,209,24.92378,13.619275,8385.565913356642,15345.897634051738,1.8300372082948615
21634921,4,196,14.634302,8.360509,13393.190874426398,23443.548712165728,1.7504080194160427
21633122,4,130,15.652842,9.341177,8305.201061890231,13916.875785567492,1.6756819831162604
21634944,4,152,16.007463,9.20947,9495.570909643831,16504.75000190022,1.738152466971498
21633146,4,156,12.104739,8.288769,12887.514551119195,18820.647553333914,1.4603783746416386
21634982,4,116,13.859731,7.364879,8369.570809130422,15750.428486333583,1.8818681203044882
21634995,4,144,15.272067,8.058661,9428.979063541301,17868.973518057155,1.8951122277013512
21633163,4,243,26.596272,14.251654,9136.618846430807,17050.65250671957,1.8661884438115042
21634999,4,160,17.768533,8.995278,9004.682603791769,17787.110081533887,1.9753178278647976
21633186,4,199,15.832568,9.627706,12569.028599782421,20669.513589218448,1.6444797961217346
21633207,4,161,13.10457,7.738232,12285.790376944835,20805.78612789071,1.693483731167533
21635020,4,137,17.562333,9.485536,7800.785920640498,14443.042543932152,1.851485567078128
21635102,4,134,14.950863,8.320758,8962.6933241245,16104.302035944324,1.7968150257464526
21633212,4,80,20.042043,16.373142,3991.609039058543,4886.050582105743,1.2240804483342291
21635113,4,83,7.303171,3.506058,11364.926276544806,23673.31059554634,2.083014884522732
21633243,4,237,20.671198,12.532342,11465.228091763234,18911.0702532695,1.6494281755157976
21635126,4,270,22.305256,11.830216,12104.770283739403,22822.913799714224,1.8854479072909573
21635191,4,177,19.894004,10.883228,8897.153132169873,16263.557099051863,1.827950677868735
21633254,4,141,21.758711,11.427635,6480.163278054477,12338.510986743977,1.9040432250417518
21633268,4,192,16.457863,9.224494,11666.156171065466,20814.149805940575,1.7841480519148258
21635197,4,183,26.436852,14.104396,6922.1554820521,12974.678249249382,1.8743696646066943
21633342,4,174,17.726211,9.918781,9815.972516630882,17542.47825413224,1.7871360402049405
21635210,4,208,24.347155,12.128453,8543.092611847256,17149.75520785709,2.0074410973930474
21633351,4,173,15.109144,8.14329,11450.019934948,21244.484723005073,1.8554102825762069
21635218,4,159,13.782586,7.895313,11536.29659920134,20138.530290059432,1.7456668279015666
21633376,4,160,16.776889,9.10602,9536.929045665142,17570.79382650159,1.8423953604318903
21635219,4,183,15.308397,8.955172,11954.223554562897,20435.118387452527,1.7094475683995796
21633394,4,245,20.88316,11.491234,11731.9409514652,21320.599684942452,1.8173122225167462
21633416,4,202,16.16679,10.383137,12494.75004005124,19454.62146940756,1.557023662501997
21635250,4,240,37.801406,17.778299,6348.970194389065,13499.604208479112,2.1262667480167816
21633427,4,273,19.862757,10.863013,13744.315554985646,25131.149157236578,1.8284758565602377
21633435,4,165,12.39068,8.554909,13316.460436392515,19287.171844843702,1.4483707541482906
21635266,4,186,26.112047,15.649996,7123.148943474252,11884.98706325548,1.6685018322049412
21635291,4,159,14.969468,7.673122,10621.619953361067,20721.68277788363,1.9508966493690574
21633484,4,152,16.988959,8.878166,8946.987275677102,17120.65307181686,1.9135662703310572
21635293,4,164,16.69477,8.64332,9823.435722684411,18974.190473105242,1.9315228407602634
21633486,4,315,27.604334,15.129891,11411.251581001736,20819.71377057508,1.824489945102711
21635301,4,166,17.560553,9.271023,9453.005266975362,17905.251664244603,1.8941332580018408
21633492,4,157,13.314412,8.236227,11791.733649221609,19062.126383840565,1.6165669061816779
21635302,4,177,21.895937,12.621569,8083.691508611849,14023.613070609526,1.7348030977765128
21633508,4,256,21.477359,12.843478,11919.528839649232,19932.295597812372,1.672238547845062
21633509,4,89,7.584628,4.542265,11734.260401433003,19593.748933626724,1.6697898515388248
21635310,4,268,30.026794,14.918593,8925.36179520198,17964.160561254,2.0127095095361875
21633666,4,230,18.750103,11.033431,12266.599282147943,20845.73692444354,1.6993900628009546
21635313,4,188,19.401986,12.907592,9689.729700866705,14565.071471115605,1.5031452806999168
21633673,4,163,19.377678,12.469933,8411.740560453116,13071.441522580755,1.553952054112881
21635314,4,144,18.529266,11.478883,7771.489707147602,12544.77460916711,1.6142046225229407
21633675,4,230,16.412925,8.797244,14013.34618905527,26144.551634580104,1.86568941363909
21633709,4,232,12.1547,9.474195,19087.266654051517,24487.568600815164,1.2829269399669312
21635336,4,211,25.162492,13.412709,8385.496953163462,15731.348529219564,1.8760186327758248
21633726,4,146,12.366421,6.979595,11806.164451299208,20918.11917453663,1.7717963578115923
21633728,4,267,27.009131,13.569864,9885.545743770876,19675.952537180918,1.99037595365731
21635377,4,186,48.347641,28.819702,3847.1370299121727,6453.918225802612,1.6775899001315144
21633737,4,121,14.786068,8.140746,8183.379110660117,14863.502681449585,1.8163038129429416
21633746,4,111,9.59343,5.392043,11570.418505164473,20585.88924457761,1.779182769870344
21635382,4,151,19.014214,9.533354,7941.427397419637,15839.126502592899,1.9944936483004827
21633768,4,144,12.606144,7.038853,11423.001355529494,20457.87857766031,1.7909372450312573
21633769,4,66,5.743105,3.952541,11492.041326077097,16698.119007494166,1.4530159206444664
21635385,4,180,11.0802,6.991246,16245.194130069855,25746.483530975736,1.5848677045550963
21635386,4,101,17.377016,8.969528,5812.275249099154,11260.347255730736,1.9373389547365258
21633784,4,200,28.456084,14.153865,7028.373967408867,14130.415967652652,2.010481518652326
21635395,4,149,18.416952,9.081215,8090.372391696521,16407.496133501958,2.0280273069187325
21633786,4,174,19.851879,11.327865,8764.913386788223,15360.352546574311,1.7524819548961788
21635408,4,171,23.564629,12.36092,7256.638752937719,13833.921746924985,1.9063814829316912
21633795,4,226,22.821898,11.719212,9902.7696995228,19284.57305832508,1.9473918553568277
21635429,4,153,18.719787,9.481692,8173.169919080809,16136.360472371387,1.97430869933341
21633808,4,135,12.804877,7.53964,10542.858006367418,17905.364181844227,1.6983406369534884
21635432,4,167,19.204108,9.792739,8696.056073002714,17053.451542004743,1.9610558394336868
21633813,4,154,15.360748,9.913185,10025.553443100558,15534.865938646359,1.5495270188138321
21633814,4,185,22.402822,12.244988,8257.888224974515,15108.222237539147,1.829550343373142
21635556,4,229,29.321815,16.51935,7809.884892869012,13862.530910719854,1.774998108279079
21633847,4,121,12.414613,6.348105,9746.578487786934,19060.806335118905,1.9556407778384255
21635575,4,172,23.697625,12.15029,7258.1113086227,14156.040720015737,1.9503752585329237
21633875,4,222,20.231583,11.999604,10972.942651101497,18500.610520147166,1.6860208886893269
21635592,4,159,22.549853,12.415656,7051.043747380527,12806.411517844888,1.816243378521441
21633882,4,141,18.379436,11.948881,7671.617344514816,11800.268159001667,1.5381721518525457
21633905,4,123,15.273719,7.973021,8053.048507701366,15427.025715848484,1.9156752503223056
21633946,4,124,6.050865,3.712292,20492.937786580926,33402.544842916446,1.6299539475881746
21635600,4,378,27.901553,14.876871,13547.632993762032,25408.56877766837,1.8754987523922202
21633989,4,180,16.987344,8.096681,10596.12379663354,22231.33157895192,2.098062650609552
21635601,4,64,22.478429,18.036973,2847.17406185281,3548.267217564721,1.246241761297752
21634017,4,167,20.430945,9.998948,8173.875461952444,16701.75702483901,2.0433094561547875
21634069,4,53,8.740735,4.280295,6063.5633044589495,12382.32411551073,2.0420870524111074
21635613,4,19,23.369596,18.246415,813.0221848935685,1041.3004417580112,1.280777402026645
21634083,4,149,11.966249,6.251081,12451.68807702397,23835.87734665412,1.9142687480773324
21635652,4,157,12.048252,7.053238,13030.93593991892,22259.2800639933,1.7081873601883275
21634092,4,179,15.364762,8.091519,11650.034019401017,22121.927909951148,1.8988723872489208
21635667,4,119,13.318474,7.302173,8934.957563456594,16296.518858153595,1.8239055689313306
21635672,4,136,12.970322,7.013834,10485.475996663768,19390.250753011835,1.8492484994654848
21634098,4,212,21.422146,11.231115,9896.300772107517,18876.131176646304,1.907392631987118
21634102,4,144,14.198953,8.471073,10141.592834344898,16999.0271598415,1.6761693589466173
21635675,4,170,21.334819,11.940363,7968.195089913817,14237.423100118482,1.786781440396745
21635693,4,221,14.919976,8.306312,14812.356266524826,26606.27243474601,1.7962214759089232
21634122,4,220,27.789507,14.061013,7916.657175674257,15646.098897710996,1.9763517038210545
21634175,4,161,18.005932,9.65247,8941.497724194447,16679.66852007828,1.8654222183544733
21635704,4,190,25.051083,13.629449,7584.502434485567,13940.402139514224,1.838011426580781
21634192,4,180,22.996582,11.64501,7827.2501539576615,15457.2645278965,1.9748013956192396
21635757,4,453,24.759243,13.421339,18296.197504907563,33752.22099672768,1.8447669789132068
21635787,4,185,19.557072,9.530024,9459.493731986055,19412.3330644288,2.052153488805485
21634221,4,250,25.682189,13.773075,9734.372720331588,18151.35690468541,1.8646663145303428
21635834,4,123,13.360642,7.363325,9206.144435274891,16704.410032152595,1.8144848964292628
21634230,4,95,11.126663,7.269612,8538.049548188887,13068.097719658213,1.530571782923215
21635867,4,118,11.587674,5.853678,10183.234357473295,20158.266307097863,1.9795543929816433
21635882,4,275,21.571204,10.572842,12748.477090105865,26010.035901416104,2.0402465108246206
21635925,4,146,16.772659,9.377233,8704.642477975614,15569.624856287563,1.7886575922769543
21634260,4,67,56.876545,50.311734,1177.9899781183965,1331.6972935180488,1.1304827021068287
21634268,4,114,10.92915,6.387734,10430.82032911983,17846.704324256458,1.7109588470653285
21635932,4,284,30.809777,15.838858,9217.853150965682,17930.585652071633,1.945201920491995
21635946,4,104,8.959988,5.596471,11607.158402444291,18583.139267584877,1.6010067773066274
21634286,4,236,23.426876,12.814643,10073.899738061533,18416.43188967496,1.8281333315333093
21635963,4,190,18.461344,10.249545,10291.775073364106,18537.408245927018,1.8011866868236592
21634302,4,138,13.792628,6.615003,10005.344884238159,20861.66854346098,2.0850524179656458
21634304,4,210,24.205022,8.339894,8675.88552491297,25180.176150919906,2.9023177033185314
21634340,4,224,19.873379,7.46296,11271.359540820915,30014.900254054694,2.662935216053684
21634352,4,163,16.587371,9.569884,9826.753136467496,17032.59935021156,1.733288616664528
21634353,4,169,13.230005,4.640753,12773.9936606222,36416.50395959449,2.8508315353133424
21634380,4,121,11.87716,5.29259,10187.62060964069,22862.152556687746,2.2441111062825576
21634401,4,84,6.168682,2.6924,13617.171382801056,31198.930322388944,2.2911461892735105
21634431,4,154,18.321638,6.457701,8405.36200966311,23847.4961909819,2.8371765741399297
21634433,4,277,26.646501,10.328243,10395.361102007351,26819.663325117348,2.579964568997844
21634458,4,176,36.756995,25.282978,4788.204258808425,6961.205282067643,1.45382379401667
21634472,4,122,12.546409,4.590822,9723.897889826483,26574.7615568628,2.732933012867848
21634535,4,261,22.072808,8.625229,11824.503706098472,30260.066138533828,2.5590981990159336
21634556,4,124,11.461397,4.194774,10818.925476536586,29560.59134532635,2.7323038142221727
21634572,4,286,24.953522,8.888229,11461.307946830111,32177.388768898727,2.8074796452701656
21634577,4,120,17.313315,7.375371,6931.081655939374,16270.367958438972,2.3474500469196733
21634596,4,193,23.525885,7.963269,8203.729636525895,24236.2778401684,2.954299923812695
21634625,4,76,8.046305,3.988111,9445.329253613925,19056.641101513975,2.0175729812936503
21634653,4,179,19.941779,7.279709,8976.129963129168,24588.894968191722,2.73936485647984
21634669,4,222,20.326547,7.196447,10921.677941659249,30848.556238932906,2.8245253525802387
21634706,4,70,4.706498,2.287516,14873.05423268001,30600.878857240776,2.0574710734263717
21634833,4,221,35.338424,13.354327,6253.815959647776,16548.94327508979,2.6462152679053017
21634835,4,140,17.324698,6.974604,8080.948943525595,20072.824206220164,2.4839686955703866
21634843,4,97,3.19394,1.5429,30370.01321252121,62868.62401970315,2.070088793829801
21634858,4,127,11.81909,4.375804,10745.328109016855,29023.2377867016,2.701009917263205
21634866,4,138,16.457679,5.479939,8385.143494413764,25182.762070891666,3.003259525334132
21634904,4,251,25.446638,10.222323,9863.778468495524,24554.10575463131,2.4893204802861346
21634921,4,196,13.875134,5.13343,14125.989702153509,38181.099187093234,2.7028972831031104
21634944,4,152,15.088021,5.497666,10074.217155450671,27648.096483125748,2.7444411864962333
21634982,4,116,13.151862,4.883748,8820.043884280416,23752.24929705628,2.6929853874524237
21634995,4,144,14.743565,5.295213,9766.972913267586,27194.373484126136,2.784319535399237
21634999,4,160,16.980571,5.778205,9422.533553200301,27690.260210567125,2.9387276844625627
21635020,4,137,16.262884,6.05438,8424.090093737372,22628.245997112834,2.6861353268212436
21635102,4,134,14.45217,6.289442,9271.964002637666,21305.546660578155,2.297846136429909
21635113,4,83,7.220304,2.446325,11495.36086015215,33928.44368593707,2.9514900922812792
21635126,4,270,21.211765,7.404418,12728.78518124258,36464.71606546254,2.8647443998974667
21635191,4,177,18.157426,6.49127,9748.07772863841,27267.391434958026,2.7972070180411537
21635197,4,183,25.163233,9.454955,7272.515419620364,19354.930827275224,2.6613805142383016
21635210,4,208,23.28846,7.930275,8931.462192004108,26228.59862993402,2.9366522598522753
21635218,4,159,13.268703,4.529784,11983.08530984528,35101.011438956026,2.92921318102585
21635219,4,183,14.556356,5.162575,12571.827729412498,35447.42691389471,2.8195921608887033
21635250,4,240,36.35197,11.900305,6602.118124547307,20167.55032749161,3.0547091019936046
21635266,4,186,25.305535,12.095567,7350.170624726962,15377.534595939154,2.0921330103830598
21635291,4,159,14.645749,5.065239,10856.392527278735,31390.424025401368,2.891423089808793
21635293,4,164,16.158605,5.911507,10149.390990125692,27742.502884628237,2.7334155233174893
21635301,4,166,17.007604,5.74223,9760.340139622254,28908.629574224648,2.961846530006635
21635302,4,177,21.545495,7.043873,8215.174448301143,25128.221363445933,3.0587568799153533
21635310,4,268,28.763623,10.483485,9317.324177138604,25564.018072234565,2.7437081275930666
21635313,4,188,18.7226,7.083715,10041.340412122248,26539.74644660323,2.643048174580711
21635314,4,144,18.246969,8.734928,7891.7216333298975,16485.53943432619,2.0889661597668576
21635336,4,211,24.431965,8.476153,8636.22717206741,24893.368489219105,2.8824355813303515
21635377,4,186,46.459481,21.871006,4003.4885452121175,8504.409902315421,2.124249840176533
21635382,4,151,18.467796,6.159066,8176.395277487361,24516.704318479457,2.998473469841044
21635385,4,180,10.768061,4.506758,16716.101441104394,39940.018967071235,2.389314225436556
21635386,4,101,16.84433,5.52249,5996.082954917175,18288.85158687476,3.0501331826766545
21635395,4,149,17.617112,6.006529,8457.6859135595,24806.339901130923,2.9329937473039753
21635408,4,171,22.64912,8.133084,7549.962206037145,21025.234708014817,2.784813239356682
21635429,4,153,18.065969,6.360943,8468.961725772917,24053.03741913738,2.840140054705725
21635432,4,167,18.719884,6.306633,8920.995450612836,26480.05679100084,2.9682849786883114
21635556,4,229,28.661845,10.523916,7989.715944664414,21759.960835871363,2.7234961776585824
21635575,4,172,23.341079,7.865005,7368.982385090252,21869.02614810798,2.9677131800933374
21635592,4,159,21.780667,8.203894,7300.0519221932,19381.04027185139,2.654918140092985
21635600,4,378,27.135093,9.829179,13930.300515277393,38456.92503921233,2.7606672947964426
21635601,4,64,21.13188,16.226323,3028.5994431162776,3944.208432187625,1.302320926312141
21635613,4,19,22.116918,16.382146,859.070870543536,1159.7992106772824,1.3500623178428517
21635652,4,157,11.78923,5.124379,13317.239548299593,30637.858753226486,2.3006163283394923
21635667,4,119,13.114565,4.784077,9073.880834019275,24874.1815819436,2.7412947157832117
21635672,4,136,12.80199,4.649618,10623.348401303236,29249.714707745883,2.753342317583939
21635675,4,170,21.069573,9.112259,8068.507131112719,18656.18613342751,2.3122227978814034
21635693,4,221,14.804497,5.842227,14927.896570886536,37828.04057425362,2.534050285961158
21635704,4,190,24.586924,9.28592,7727.6848458147915,20461.085169805465,2.647763926460706
21635757,4,453,24.343183,9.839434,18608.905827968345,46039.23355753999,2.4740430191411416
21635787,4,185,19.180439,6.640024,9645.243260594818,27861.345079475614,2.8886098905666606
21635834,4,123,13.423696,5.504955,9162.901186081688,22343.50689515173,2.438475155564396
21635867,4,118,11.412204,4.668876,10339.808156250976,25273.748970844375,2.4443150771192035
21635882,4,275,21.571455,8.620427,12748.328752047555,31900.97195881364,2.5023650220574924
21635925,4,146,16.639372,7.191651,8774.369609622285,20301.318848759485,2.3137068247611015
21635932,4,284,30.52222,11.835847,9304.696709479193,23994.902941884935,2.578794741094575
21635946,4,104,8.772961,4.262596,11854.606443594128,24398.277481609795,2.058126315512894
21635963,4,190,18.14859,6.829958,10469.132863765175,27818.61908960494,2.6572037485442808
