Block No,Threads,Block Size,Seq. Time,iBTM Time,TPS_Seq,TPS_iBTM,Speedup
21632301,8,146,12.373363,3.503343,11799.540674592672,41674.480631785125,3.531873128037991
21632302,8,161,14.776082,4.105237,10895.987177115016,39218.1986082655,3.5993249598013466
21632321,8,191,15.061203,4.45274,12681.589910181809,42894.93660083454,3.382457318415178
21632323,8,234,25.382422,10.886483,9218.978393787638,21494.545116177556,2.3315539095592213
21632374,8,114,9.818461,5.083259,11610.780956404473,22426.557450643377,1.931528769240363
21632388,8,215,15.098803,3.737125,14239.539386002982,57530.85593872295,4.040218884837944
21632427,8,298,23.985649,6.18531,12424.095758259451,48178.66849034244,3.877841045962126
21632465,8,183,17.0243,4.444243,10749.340648367333,41176.86634146692,3.8306411238089364
21632495,8,244,18.932688,3.948646,12887.763216718091,61793.33371489873,4.794729129934666
21632496,8,179,13.391856,4.473296,13366.33249341988,40015.2370869265,2.9937334797429007
21632524,8,166,18.805164,9.332025,8827.3625265911,17788.207811273547,2.01512147684988
21632539,8,202,22.263025,15.369604,9073.340213201036,13142.823979069337,1.4485099941416837
21632612,8,131,15.584039,4.072465,8406.036458199314,32167.250056169913,3.8266845755580463
21632615,8,192,18.280653,3.895472,10502.907089806911,49287.993855430104,4.692795378839843
21632635,8,333,30.170216,5.93043,11037.37540360997,56151.07167608419,5.087357240537364
21632663,8,181,20.733631,8.147251,8729.778204309703,22216.08245529688,2.5448621872580084
21632673,8,200,19.141426,4.889048,10448.542339531026,40907.759547462,3.915164261017687
21632677,8,167,12.174932,2.670543,13716.709054309298,62534.09887052933,4.558972463652523
21632679,8,167,14.944801,4.488842,11174.454581228616,37203.358906372734,3.329322128067773
21632693,8,188,21.482466,6.036653,8751.323055742298,31143.085415047044,3.558671667892787
21632751,8,225,19.503012,8.859978,11536.679565187163,25395.09691784788,2.2012483552442226
21632761,8,53,2.746993,2.737623,19293.824192489756,19359.860725892497,1.0034226772641812
21632835,8,181,14.294155,4.170308,12662.518351032293,43402.0700629306,3.4276017502783964
21632879,8,137,42.914019,30.880602,3192.4299609412014,4436.442009776882,1.389675596350097
21632889,8,230,21.032773,4.764739,10935.315091357665,48271.269423152036,4.4142550095608595
21632907,8,134,13.962088,4.05669,9597.418380402702,33031.856020548774,3.4417438847927744
21632935,8,168,26.38864,12.030366,6366.375834449976,13964.662421741781,2.1935026748147144
21632952,8,129,9.362884,2.575521,13777.806069155615,50086.95328052071,3.635335918441356
21632980,8,170,17.180585,4.513725,9894.89007504692,37662.90591473783,3.8062985671479765
21632995,8,248,38.831581,17.201343,6386.5542842564155,14417.478914291749,2.257473791435936
21633042,8,248,20.123649,6.874226,12323.808669093762,36076.78886321166,2.927405790848308
21633064,8,131,12.166525,3.367444,10767.24865974467,38901.90898497496,3.61298510086582
21633074,8,188,12.481934,2.835878,15061.768472738278,66293.40190233853,4.401435463725873
21633101,8,203,22.606641,6.60319,8979.662215187122,30742.716777799822,3.4235938993123023
21633103,8,175,16.030382,4.16438,10916.77041757333,42023.0622565664,3.8494042330430935
21633114,8,209,22.927565,5.858482,9115.664921242182,35674.77035860142,3.913567541899079
21633122,8,130,15.006277,3.230035,8663.041472578441,40247.241902951515,4.645855849859212
21633146,8,156,11.718333,4.069785,13312.473711064535,38331.26319940734,2.8793494005211575
21633163,8,243,25.440602,5.378409,9551.660766518025,45180.64728807347,4.730135250033978
21633186,8,199,15.166513,3.524505,13121.012061243082,56461.82939164507,4.303161153126467
21633207,8,161,12.060145,3.331514,13349.756574236877,48326.376536313524,3.6200193065375084
21633212,8,80,19.833896,14.571778,4033.499016027915,5490.064424533505,1.3611170853687176
21633243,8,237,19.783709,4.180968,11979.553480088085,56685.43743936811,4.731848940245417
21633254,8,141,20.766014,6.807619,6789.940524936563,20712.087442026354,3.0504077857471166
21633268,8,192,15.549897,3.672613,12347.348667325577,52278.85431979901,4.234014583077498
21633342,8,174,17.001474,4.450794,10234.406734380795,39094.148145252286,3.8198743864577875
21633351,8,173,14.618201,3.379789,11834.561585245681,51186.62733087775,4.32518154239806
21633376,8,160,16.235533,3.760955,9854.92746065066,42542.386175851614,4.316864466604891
21633394,8,245,19.966728,5.46129,12270.413059165228,44861.19579806236,3.6560460989985883
21633416,8,202,15.623656,3.803962,12929.112110507298,53102.52836384801,4.107206118252496
21633427,8,273,19.364297,4.179318,14098.110558828963,65321.66252962803,4.633362907536588
21633435,8,165,12.147915,3.370758,13582.577750996777,48950.41412050346,3.6039119390950045
21633484,8,152,16.488997,4.893329,9218.26840043697,31062.697807566183,3.3696890194793774
21633486,8,315,26.516564,5.856148,11879.367175928224,53789.624169334515,4.527987339117796
21633492,8,157,12.781885,4.259846,12283.008335624987,36855.792439445,3.0005509588844297
21633508,8,256,20.628447,4.895944,12410.047154785816,52288.179766762034,4.213374785332512
21633509,8,89,7.214988,2.202013,12335.43285172477,40417.56338404905,3.276541964102846
21633666,8,230,18.113474,5.669682,12697.729877769443,40566.64906426851,3.1947954047510954
21633673,8,163,18.696626,5.370608,8718.150536893663,30350.3811858918,3.4812866625156778
21633675,8,230,16.043424,3.668845,14336.091846727979,62690.02915086356,4.372881383650713
21633709,8,232,12.016589,6.446529,19306.643507571076,35988.359006839186,1.8640401679725631
21633726,8,146,11.902288,3.141516,12266.549087032678,46474.37733883895,3.7887083815584575
21633728,8,267,25.701869,5.083456,10388.34957877966,52523.32271588463,5.055983370368505
21633737,8,121,13.987178,4.761362,8650.780021531149,25412.896561950132,2.937642212459376
21633746,8,111,9.485941,2.208837,11701.527555357976,50252.68953752586,4.29454097337196
21633768,8,144,12.122295,4.122093,11878.938765308054,34933.7096470167,2.9408106512880714
21633769,8,66,5.670025,2.647201,11640.160316753454,24931.994208222193,2.141894400916289
21633784,8,200,28.446815,5.4147,7030.664065555317,36936.48770938371,5.2536271630930615
21633786,8,174,19.30569,5.506778,9012.886874284215,31597.424119875544,3.505805027912874
21633795,8,226,22.239347,5.066657,10162.168880228362,44605.348260203915,4.389353177055403
21633808,8,135,12.523756,3.471289,10779.513749708953,38890.45250913998,3.6078113922522728
21633813,8,154,15.036061,5.809273,10242.04410982371,26509.341186065794,2.5882861762564784
21633814,8,185,22.912336,5.151022,8074.253101036927,35915.20284712432,4.448114568332265
21633847,8,121,12.242042,2.940107,9883.97197134269,41154.96476828904,4.163808323982766
21633875,8,222,20.328102,5.916985,10920.842486917863,37519.108126858526,3.435550706990131
21633882,8,141,18.274928,7.677723,7715.488673881506,18364.819882144744,2.3802536246749195
21633905,8,123,14.913242,3.230995,8247.703618032887,38068.76828964452,4.61568092801134
21633946,8,124,5.968795,2.220792,20774.712483843054,55835.93600841502,2.6876875457044154
21633989,8,180,16.813526,3.443472,10705.666378367037,52272.82231422239,4.882724761519769
21634017,8,167,19.834008,5.117037,8419.881649740184,32636.074353185253,3.8760728132315636
21634069,8,53,8.137201,2.42606,6513.296156749724,21846.120870877057,3.3540806905022955
21634083,8,149,11.691354,2.853623,12744.460564618947,52214.32543822362,4.097021225298507
21634092,8,179,15.247195,3.438676,11739.864283233735,52054.918811775235,4.434030714146957
21634098,8,212,21.172126,4.802426,10013.165423255086,44144.35537372154,4.408631387552874
21634102,8,144,14.041254,4.617064,10255.494274229353,31188.651489344746,3.041165121384499
21634122,8,220,28.055014,6.836852,7841.7355272038,32178.55235128682,4.1034988032503845
21634175,8,161,18.270266,5.343172,8812.132237155167,30131.91415136926,3.4193669977309358
21634192,8,180,22.992535,4.957622,7828.627856823964,36307.729794647516,4.637815267077643
21634221,8,250,26.109946,7.546606,9574.89532915924,33127.47478800404,3.459826311324588
21634230,8,95,11.138154,5.122789,8529.241021447539,18544.58577153968,2.174236338838082
21634260,8,67,56.76814,48.504207,1180.239479398127,1381.3234798375324,1.1703755923687198
21634268,8,114,10.8431,3.46505,10513.5985096513,32899.958153561995,3.1292766338148077
21634286,8,236,23.602112,6.111463,9999.105164825927,38615.95824109547,3.861941404210416
21634302,8,138,14.019444,3.779775,9843.471681187926,36510.1097287537,3.7090683969283886
21634304,8,210,24.980345,7.372928,8406.609276212957,28482.57842745786,3.388117312416451
21634340,8,224,20.320562,5.300272,11023.317170066457,42261.98202658279,3.83387154470563
21634352,8,163,17.023172,9.184267,9575.183755412916,17747.741872051414,1.8535144938621666
21634353,8,169,13.64106,3.904193,12389.066538817364,43286.79447967865,3.493951246774942
21634380,8,121,11.896781,3.70194,10170.818476023052,32685.564865989185,3.2136612154708075
21634401,8,84,6.048911,1.486528,13886.797144147102,56507.51280836957,4.069153759633186
21634431,8,154,18.38133,3.774122,8378.066222629157,40804.19233930434,4.870359251767695
21634433,8,277,26.958181,6.790212,10275.173981508618,40794.013500609406,3.9701530673858194
21634458,8,176,37.092404,21.166629,4744.906800864133,8314.975426649185,1.7524001578144541
21634472,8,122,12.469373,3.284531,9783.972297564602,37143.811399557504,3.7963937621535617
21634535,8,261,21.977196,5.24237,11875.946321814667,49786.64230109664,4.19222527215744
21634556,8,124,11.450492,2.79335,10829.228997321687,44391.14325093525,4.099197021497485
21634572,8,286,25.293572,5.761111,11307.220664602057,49643.202500351064,4.390398310325908
21634577,8,120,17.449596,5.383853,6876.950045147177,22288.87007130395,3.241098150339543
21634596,8,193,23.80853,7.766519,8106.338358563086,24850.257882585494,3.06553425028639
21634625,8,76,8.066522,3.548846,9421.656570204605,21415.412221324903,2.2729986029261346
21634653,8,179,20.261327,4.78934,8834.564488298322,37374.66957868933,4.230505038272497
21634669,8,222,20.165332,4.848011,11008.993057986845,45791.97530698673,4.159506238744095
21634706,8,70,4.696348,2.036162,14905.198677781118,34378.404075903585,2.3064707032151666
21634833,8,221,35.432306,12.850405,6237.245749683919,17197.901544737306,2.7572909958869
21634835,8,140,17.314141,4.945048,8085.876163304897,28311.15087254967,3.501308986282843
21634843,8,97,3.297061,1.240145,29420.141149951425,78216.66014861166,2.6586092755282644
21634858,8,127,11.854932,3.06398,10712.84086656929,41449.35671903864,3.869128388566505
21634866,8,138,16.579276,3.550787,8323.644530677937,38864.62353275485,4.669183479606071
21634904,8,251,25.583926,7.203249,9810.847639255991,34845.38713016862,3.5517203417513405
21634921,8,196,14.042315,3.365623,13957.812511683438,58235.874903398275,4.172278059663842
21634944,8,152,15.290821,3.449207,9940.604235704544,44068.10029087846,4.433141008933358
21634982,8,116,13.437085,3.257625,8632.824753285404,35608.76405356663,4.12481025286827
21634995,8,144,14.755872,3.577886,9758.82685889387,40247.229788763536,4.124187299427651
21634999,8,160,17.257141,3.648231,9271.52417657131,43856.87200180032,4.730276399712628
21635020,8,137,16.420633,4.000465,8343.161923173122,34246.01890030284,4.104681080824354
21635102,8,134,14.543126,4.348431,9213.975042229571,30815.712609904585,3.3444536661614275
21635113,8,83,7.239008,2.051098,11465.659383164102,40466.13082358815,3.5293330694096525
21635126,8,270,21.470096,5.080065,12575.63077500911,53148.92624405397,4.226342773173178
21635191,8,177,18.46228,4.433573,9587.11491755081,39922.65380540706,4.164198942929326
21635197,8,183,25.336251,6.389775,7222.852347018507,28639.506085895042,3.9651241240888764
21635210,8,208,23.546623,6.858483,8833.538465367199,30327.406220880042,3.433211542552486
21635218,8,159,13.422314,2.994222,11845.94549047206,53102.27498161458,4.482738420865253
21635219,8,183,14.745444,4.006413,12410.613068009345,45676.768720548775,3.6804603020207853
21635250,8,240,36.826274,7.765586,6517.086143442044,30905.587807539574,4.742240186381298
21635266,8,186,25.666898,9.408594,7246.687932449025,19769.15998288373,2.7280269506793466
21635291,8,159,14.371364,3.382465,11063.667999780675,47007.13828524464,4.24878424462633
21635293,8,164,16.133135,3.92663,10165.414223583946,41766.0945900174,4.108646600265367
21635301,8,166,16.800246,3.351122,9880.807697696806,49535.648060560015,5.0133197179929585
21635302,8,177,21.638339,4.941218,8179.9254554612535,35821.12750338075,4.3791508490416735
21635310,8,268,29.008445,6.122325,9238.688940410284,43774.2197612835,4.738141964041438
21635313,8,188,18.928753,4.845615,9931.980199646538,38797.964757827445,3.906367509593726
21635314,8,144,18.381118,7.119203,7834.126302872327,20226.98327326809,2.581906710624771
21635336,8,211,24.743851,7.906179,8527.371103228837,26687.98670002286,3.129685148793115
21635377,8,186,46.633763,21.499076,3988.5265102882645,8651.534605487232,2.1691054536483336
21635382,8,151,18.358964,3.705696,8224.864976041132,40748.08079238016,4.954255286996019
21635385,8,180,10.882508,3.050473,16540.304863548,59007.2424833788,3.5674821576850535
21635386,8,101,16.920574,4.226162,5969.064642842495,23898.75257976386,4.0037684310255965
21635395,8,149,17.63408,3.529153,8449.54769401069,42219.76207888975,4.996689007249048
21635408,8,171,22.635654,5.233842,7554.453695042344,32671.983602103388,4.324863838075356
21635429,8,153,18.084111,4.634085,8460.465654076112,33016.226504261365,3.9024124503542774
21635432,8,167,18.754856,3.929141,8904.360556007468,42502.92875720164,4.773271307901651
21635556,8,229,28.598862,6.45337,8007.3116196022065,35485.33556885782,4.4316166592028665
21635575,8,172,23.62043,4.515187,7281.831871816052,38093.66035116596,5.2313292893516925
21635592,8,159,21.992848,5.470044,7229.62301199008,29067.407867285896,4.020598006158634
21635600,8,378,26.94392,6.205486,14029.139041386703,60913.84300923409,4.341951621516832
21635601,8,64,21.326469,16.399599,3000.9656075743246,3902.5344461166405,1.3004262482271671
21635613,8,19,21.982214,15.921252,864.3351393085337,1193.3734859544966,1.3806837552725124
21635652,8,157,11.706711,3.188554,13411.110943116304,49238.62039030859,3.6714796111340755
21635667,8,119,13.113461,2.733824,9074.644748628909,43528.771420545,4.796746608413709
21635672,8,136,12.770565,2.885432,10649.489666275533,47133.32353699549,4.425876263935521
21635675,8,170,21.037971,6.438766,8080.62716694495,26402.57465483293,3.267391764198295
21635693,8,221,14.76259,3.705701,14970.272831528886,59637.83910250719,3.983750982607609
21635704,8,190,24.53787,5.701168,7743.133368951746,33326.504323324625,4.304007529685146
21635757,8,453,24.492296,6.84965,18495.61184463882,66134.76600994212,3.5757003642521883
21635787,8,185,19.403053,3.962655,9534.582006244069,46685.87096277622,4.896477992658962
21635834,8,123,13.338491,3.590415,9221.432919211027,34257.87826755403,3.7150276500070323
21635867,8,118,11.40786,2.949237,10343.74545269665,40010.3484392743,3.868071640224234
21635882,8,275,21.448414,4.496505,12821.460831556124,61158.610965627755,4.770018936929905
21635925,8,146,16.859018,4.865717,8660.053628271824,30005.8552521653,3.4648579027510227
21635932,8,284,30.597878,7.669618,9281.689403428563,37029.22361974221,3.9894917843365865
21635946,8,104,8.803858,3.69415,11813.002890323765,28152.619682470933,2.3831890962738385
21635963,8,190,18.183785,4.020403,10448.869693520903,47258.94394168943,4.522876189277543
